Gene,Target_ChEMBL_ID,Target_Name,Molecule_ChEMBL_ID,Drug_Name,SMILES,pChEMBL,Assay_Type,Max_Phase,First_Approval,Source
TNF,CHEMBL1825,Tumor necrosis factor,CHEMBL306090,,CNC(=O)[C@@H](NC(=O)[C@H](c1ccc(C)cc1)[C@H](CO)C(=O)NO)C(C)(C)C,6.57,IC50,,,ChEMBL_API
ULK1,CHEMBL6006,Serine/threonine-protein kinase ULK1,CHEMBL4164280,,NC1CCCC(C(=O)Nc2ccc3[nH]nc(Nc4cccc(C(F)(F)F)c4)c3c2)C1,6.54,IC50,,,ChEMBL_API
IL6,CHEMBL1795129,Interleukin-6,CHEMBL3647448,,Cc1ncc(NC(=O)c2ccc3c(c2)CC[C@@H]2C[C@@](O)(CCC(F)(F)F)CC[C@@]32Cc2ccccc2)c(C)n1,6.54,IC50,,,ChEMBL_API
NLRP3,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",CHEMBL4751187,,Cc1c2c(c(NC(=O)NS(=O)(=O)/C=C/c3nccs3)c3c1CCC3)CCC2,6.53,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL6041140,,O=C(NCC1(O)CCC(F)(F)CC1)c1cn(CC(F)(F)F)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5760442,,COCCn1cc(C(=O)NCCc2cccs2)c2c(Cl)cccc21,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL6007130,,CC1CC(F)(F)CC(O)(CNC(=O)c2cn(CC3CCCO3)c3cccc(Cl)c23)C1,6.52,IC50,,,ChEMBL_API
iNOS,CHEMBL4481,"Nitric oxide synthase, inducible",CHEMBL541081,,CCCC1N=C(N)CC1C.Cl,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5816623,,O=C(NCC1(O)CCCCC1)c1cn(C2COC2)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5969807,,C[C@@H]1CCC[C@](O)(CNC(=O)c2cn(CCC(F)F)c3cccc(Cl)c23)C1,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5909233,,O=C(NCC1CCCC(F)(F)C1)c1cn(CCC(F)F)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5988869,,O=C(NCC1CC(C(F)(F)F)CC(F)(F)C1)c1cn(C2COC2)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5934899,,O=C(NCCC1CCCC1)c1cn(C2CCOC2)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5980585,,O=C(NCC1(O)CCC(F)(F)CC1)c1cn(CCC(F)F)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5954368,,O=C(NCC1(O)CCC(F)(F)CC1)c1cn(C2COC2)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5746445,,O=C(NCC1CCCC(C(F)(F)F)C1)c1cn(C2COC2)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5796733,,O=C(NCC1CCC(F)(F)CC1)c1cn(CCOC(F)F)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5768993,,O=C(NCCC1CCCC1)c1cn(C2COC2)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5776455,,O=C(NCC1(O)CCC(F)(F)CC1)c1cn(C2CCCO2)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5808568,,O=C(NCC1CCC(C(F)(F)F)CC1)c1cn(C2COC2)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5780901,,COCCn1cc(C(=O)NC[C@]2(O)CCCC(F)(F)C2)c2c(Cl)cccc21,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5801497,,CC1(C)CCCC(O)(CNC(=O)c2cn(C3CCOC3)c3cccc(Cl)c23)C1,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5777924,,CC1CC(O)(CNC(=O)c2cn(C3CCOC3)c3cccc(Cl)c23)CCC1(F)F,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL6050272,,COCCn1cc(C(=O)NCC2(O)CCCCC2)c2c(Cl)cccc21,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5898487,,O=C(NCC1CCCCC1)c1cn(C2COC2)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL6049311,,COCCn1cc(C(=O)NCCc2ccccc2Cl)c2c(Cl)cccc21,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5877976,,O=C(NCC1(N2CCN(c3ccccc3)CC2)CCOCC1)c1cn(C2COC2)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL6007583,,COCCn1cc(C(=O)NCC2(OC)CCC(F)(F)CC2)c2c(Cl)cccc21,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL6054172,,COCCn1cc(C(=O)NCC2(c3ccccc3)CCCCC2)c2c(Cl)cccc21,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5905880,,O=C(NCC1CCCC(C(F)(F)F)C1)c1cn(C2CCCO2)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5913562,,O=C(NC[C@@]1(O)CCCC(F)(F)C1)c1cn(C2COC2)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5845633,,O=C(NCC1(O)CCC(F)(F)CC1)c1cn(C[C@@H]2CCCO2)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5911805,,COCCn1cc(C(=O)NCCc2ccc(F)cc2Cl)c2c(Cl)cccc21,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5993468,,CC(C)OCCn1cc(C(=O)NCC2CCC(F)(F)CC2)c2c(Cl)cccc21,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5939061,,O=C(NCC1(O)CCCCCC1)c1cn(C2COC2)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5940355,,O=C(NC[C@@H]1CCCC(F)(F)C1)c1cn(C2COC2)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL6045355,,C[C@@H]1CCC[C@](O)(CNC(=O)c2cn(CC(F)(F)F)c3cccc(Cl)c23)C1,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5941674,,O=C(NCC1CCC(F)(F)CC1)c1cn(C[C@H]2CCN2)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL6059214,,CC(C)(C)OC(=O)N1CC(n2cc(C(=O)NCC3CCC(F)(F)CC3)c3c(Cl)cccc32)C1,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL6034428,,COCCn1cc(C(=O)N(C)CC2(c3ccc(C(F)(F)F)cc3)CCOCC2)c2c(Cl)cccc21,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5835712,,O=C(OC1(Cn2cc(C(=O)NCC3CCC(F)(F)CC3)c3c(Cl)cccc32)CC1)c1ccccc1,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5850934,,O=C(NCC1(O)CCC(F)(F)CC1)c1cn(CC2CCO2)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
ULK1,CHEMBL6006,Serine/threonine-protein kinase ULK1,CHEMBL1789941,RUXOLITINIB,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,6.52,Kd,4.0,2011.0,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5779559,,O=C(NCC1CCC(F)(F)CC1)c1cn(C2CCOC2)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5959328,,O=C(NCC1CCCC(F)(F)C1)c1cn(C2COC2)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL6060184,,O=C(NCC(c1ccccc1)C1CCCC1)c1cn(C2COC2)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5889634,,O=C(NCC1C[C@@H]2CC[C@H]1C2)c1cn(C2CCOC2)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL5836381,,O=C(NCC1CCC(F)(F)CC1)c1cn(CC(F)(F)F)c2cccc(Cl)c12,6.52,IC50,,,ChEMBL_API
iNOS,CHEMBL4481,"Nitric oxide synthase, inducible",CHEMBL75484,,CC1=C(C)C(N)=NCC1,6.51,IC50,,,ChEMBL_API
NLRP3,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",CHEMBL4753623,,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)/C=C/c1nc(CO)cs1,6.51,IC50,,,ChEMBL_API
ULK1,CHEMBL6006,Serine/threonine-protein kinase ULK1,CHEMBL4576489,,CO[C@@H]1[C@H](N(C)CCOCCOCCOCCNC(=O)CCC2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C=C2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.51,Kd,,,ChEMBL_API
ULK1,CHEMBL6006,Serine/threonine-protein kinase ULK1,CHEMBL4163621,,O=C(Nc1ccc2[nH]nc(Nc3cccc4ccccc34)c2c1)C1CCNCC1,6.50,IC50,,,ChEMBL_API
iNOS,CHEMBL4481,"Nitric oxide synthase, inducible",CHEMBL294084,,CCc1cc(C)cc(N)n1,6.48,IC50,,,ChEMBL_API
ULK1,CHEMBL6006,Serine/threonine-protein kinase ULK1,CHEMBL4172115,,Nc1n[nH]c2ccc(NC(=O)[C@H]3CCC[C@@H](N)C3)cc12,6.48,IC50,,,ChEMBL_API
iNOS,CHEMBL4481,"Nitric oxide synthase, inducible",CHEMBL11471,L-NIO,CC(=N)NCCC[C@H](N)C(=O)O,6.47,Ki,,,ChEMBL_API
ULK1,CHEMBL6006,Serine/threonine-protein kinase ULK1,CHEMBL502835,NINTEDANIB,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,6.47,Kd,4.0,2014.0,ChEMBL_API
NLRP3,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",CHEMBL4758006,,CN(C)C(=O)c1csc(/C=C/S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1,6.46,IC50,,,ChEMBL_API
iNOS,CHEMBL4481,"Nitric oxide synthase, inducible",CHEMBL420671,,CCOC(=O)N1CCC(Nc2cc(C)ccn2)CC1,6.46,IC50,,,ChEMBL_API
iNOS,CHEMBL4481,"Nitric oxide synthase, inducible",CHEMBL542710,,CCCCCC1N=C(N)CC1C.Cl,6.44,IC50,,,ChEMBL_API
IL6,CHEMBL1795129,Interleukin-6,CHEMBL6046490,,CCCCOc1nc(N)c2nc(O)n(Cc3ccc(-c4nc(CO)co4)cc3)c2n1,6.44,EC50,,,ChEMBL_API
ULK1,CHEMBL6006,Serine/threonine-protein kinase ULK1,CHEMBL4566796,,COCc1cc(-c2ccc3nc(Nc4cc([C@@H](C)N5CCN(C(=O)CC(F)(F)F)CC5)ccn4)[nH]c3c2)ncn1,6.43,IC50,,,ChEMBL_API
NLRP3,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",CHEMBL4795321,,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)/C=C/c1cscn1,6.43,IC50,,,ChEMBL_API
TNF,CHEMBL1825,Tumor necrosis factor,CHEMBL1704728,,CSc1ccc(NC(=O)c2ccc(CN3CCc4ccccc4C3)cc2)cc1,6.43,IC50,,,ChEMBL_API
ULK1,CHEMBL6006,Serine/threonine-protein kinase ULK1,CHEMBL4177033,,Nc1n[nH]c2ccc(NC(=O)C3CCCC(N)C3)cc12,6.43,IC50,,,ChEMBL_API
MTOR,CHEMBL2842,Serine/threonine-protein kinase mTOR,CHEMBL582922,,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5cccc6cc[nH]c56)nc43)CC2)cc1,6.42,IC50,,,ChEMBL_API
NLRP3,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",CHEMBL5209496,,O=C(Cc1ccc(OC(F)F)cc1)Nc1cccc(O)c1,6.42,IC50,,,ChEMBL_API
TNF,CHEMBL1825,Tumor necrosis factor,CHEMBL114343,,COC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2ccc(N)cc2C1=O,6.42,IC50,,,ChEMBL_API
TNF,CHEMBL1825,Tumor necrosis factor,CHEMBL4299667,,CC[C@@H](C)[C@@H](NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](N)CC(=O)O)[C@@H](C)CC)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@H](CCSC)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)O,6.41,Kd,,,ChEMBL_API
NLRP3,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",CHEMBL5201588,,CCOc1ccc(CC(=O)Nc2cccc(O)c2)cc1,6.41,IC50,,,ChEMBL_API
IL1B,CHEMBL1909490,Interleukin-1 beta,CHEMBL848,LENALIDOMIDE,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,6.41,IC50,4.0,2005.0,ChEMBL_API
TNF,CHEMBL1825,Tumor necrosis factor,CHEMBL11440,,O=C1CCC(N2C(=O)c3c(F)c(F)c(F)c(F)c3C2=O)C(=O)N1,6.40,IC50,,,ChEMBL_API
iNOS,CHEMBL4481,"Nitric oxide synthase, inducible",CHEMBL170770,,NC1=NC(c2cccs2)Nc2ccccc21,6.40,IC50,,,ChEMBL_API
ULK1,CHEMBL6006,Serine/threonine-protein kinase ULK1,CHEMBL4454902,,C[C@H](c1ccnc(Nc2nc3ccc(-c4cc(OCC5CC5)ncn4)cc3[nH]2)c1)N1CCN(C(=O)CC(F)(F)F)CC1,6.38,IC50,,,ChEMBL_API
ULK1,CHEMBL6006,Serine/threonine-protein kinase ULK1,CHEMBL4175598,,NC1CCCC(C(=O)Nc2ccc3[nH]nc(Nc4ccc(Br)cc4)c3c2)C1,6.38,IC50,,,ChEMBL_API
TNF,CHEMBL1825,Tumor necrosis factor,CHEMBL1408298,,CCOc1cccc(C=NN=C(S)Nc2ccccc2[N+](=O)[O-])c1O,6.38,IC50,,,ChEMBL_API
iNOS,CHEMBL4481,"Nitric oxide synthase, inducible",CHEMBL308310,,CC1=CC(N)=NCC1(C)C,6.38,IC50,,,ChEMBL_API
TNF,CHEMBL1825,Tumor necrosis factor,CHEMBL110421,,COC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2cccc(N)c2C1=O,6.35,IC50,,,ChEMBL_API
NLRP3,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",CHEMBL4741204,,O=C([N-]S(=O)(=O)c1ccco1)Nc1c2c(cc3c1CCC3)CCC2.[K+],6.35,IC50,,,ChEMBL_API
IL6,CHEMBL1795129,Interleukin-6,CHEMBL6064906,,CCCCOc1nc(N)c2nc(O)n(Cc3ccc(Oc4ccc(CNCC(F)F)cc4)c(F)c3)c2n1,6.34,EC50,,,ChEMBL_API
TNF,CHEMBL1825,Tumor necrosis factor,CHEMBL1495977,,COC(=O)c1ccc2nc(Nc3nc4ccc(F)cc4s3)sc2c1,6.33,IC50,,,ChEMBL_API
iNOS,CHEMBL4481,"Nitric oxide synthase, inducible",CHEMBL555584,,Br.Br.N=C(CF)Nc1cccc(CN)c1,6.32,Ki,,,ChEMBL_API
ULK1,CHEMBL6006,Serine/threonine-protein kinase ULK1,CHEMBL4160498,,COc1ccc(CNc2n[nH]c3ccc(NC(=O)C4CCCC(N)C4)cc23)cc1,6.32,IC50,,,ChEMBL_API
TNF,CHEMBL1825,Tumor necrosis factor,CHEMBL1612423,,O=C(Nc1ccc(Cl)cc1)c1ccc(CN2CCc3ccccc3C2)cc1,6.31,IC50,,,ChEMBL_API
TNF,CHEMBL1825,Tumor necrosis factor,CHEMBL3639391,,Cn1cc(-c2ccc3c(c2)C(=O)N(C[C@@]2(C#Cc4cccnc4)NC(=O)NC2=O)C3)cn1,6.30,Ki,,,ChEMBL_API
TNF,CHEMBL1825,Tumor necrosis factor,CHEMBL3805016,,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)O,6.30,Kd,,,ChEMBL_API
iNOS,CHEMBL4481,"Nitric oxide synthase, inducible",CHEMBL543514,,CCCCC1CCCCC(N)=N1.Cl,6.30,IC50,,,ChEMBL_API
TNF,CHEMBL1825,Tumor necrosis factor,CHEMBL3806135,,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCC(N)=O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)O,6.30,Kd,,,ChEMBL_API
TNF,CHEMBL1825,Tumor necrosis factor,CHEMBL3805242,,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(C)C)[C@@H](C)CC)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,6.30,Kd,,,ChEMBL_API
TNF,CHEMBL1825,Tumor necrosis factor,CHEMBL3640303,,Cn1cc(-c2ccc3c(c2)C(=O)N(C[C@]2(C#Cc4cccnc4)NC(=O)NC2=O)C3)cn1,6.30,Ki,,,ChEMBL_API
iNOS,CHEMBL4481,"Nitric oxide synthase, inducible",CHEMBL267038,,NC1=NC(C(F)(F)F)CCC1,6.30,IC50,,,ChEMBL_API
IL6,CHEMBL1795129,Interleukin-6,CHEMBL5872235,,CCCCOc1nc(N)c2nc(O)n(Cc3ccc(Oc4ccc(CNC5COC5)cc4)cc3)c2n1,6.30,EC50,,,ChEMBL_API
iNOS,CHEMBL4481,"Nitric oxide synthase, inducible",CHEMBL265672,,CC1CCCC(N)=N1,6.30,IC50,,,ChEMBL_API
iNOS,CHEMBL4481,"Nitric oxide synthase, inducible",CHEMBL75905,,CC1=CC(N)=NCC1C,6.29,IC50,,,ChEMBL_API
NLRP3,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",CHEMBL4286476,,CCN(Cc1nc2c(N)nc3cc(C4=CCCC4)ccc3c2[nH]1)C(C)=O,6.28,EC50,,,ChEMBL_API
iNOS,CHEMBL4481,"Nitric oxide synthase, inducible",CHEMBL112747,,COc1ccnc(NC2CCN(C(=O)c3ccccc3)CC2)c1,6.28,IC50,,,ChEMBL_API
iNOS,CHEMBL4481,"Nitric oxide synthase, inducible",CHEMBL542132,,Cl.Cl.NC1=Nc2cc(CCNCc3cccc(Cl)c3)ccc2[C@H]2CCC[C@@H]12,6.28,IC50,,,ChEMBL_API
iNOS,CHEMBL4481,"Nitric oxide synthase, inducible",CHEMBL414608,,NC1=NC(c2ccccc2)Cc2cccc(F)c21,6.26,IC50,,,ChEMBL_API
MTOR,CHEMBL2842,Serine/threonine-protein kinase mTOR,CHEMBL405230,,COC[C@H]1OC(=O)/C(=C/N2CCC(N3CCCCC3)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,6.25,IC50,,,ChEMBL_API
IL6,CHEMBL1795129,Interleukin-6,CHEMBL5282465,,CCOC(=O)C1=C(C)NC2S/C(=C\c3ccc(N4CCOCC4)cc3)C(=O)N2C1c1cccs1,6.25,IC50,,,ChEMBL_API
NLRP3,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",CHEMBL1490692,,O=C(Nc1cccc(Cl)c1)c1cc(N=Nc2ccc([N+](=O)[O-])cc2Cl)ccc1O,6.25,IC50,,,ChEMBL_API
ULK1,CHEMBL6006,Serine/threonine-protein kinase ULK1,CHEMBL4173259,,Nc1n[nH]c2ccc(NC(=O)C3CCNCC3)cc12,6.25,IC50,,,ChEMBL_API
iNOS,CHEMBL4481,"Nitric oxide synthase, inducible",CHEMBL545441,,Cl.Cl.NC1=Nc2cc(CCCNCc3cccc(Cl)c3)ccc2[C@H]2CCC[C@@H]12,6.24,IC50,,,ChEMBL_API
MTOR,CHEMBL2842,Serine/threonine-protein kinase mTOR,CHEMBL521851,PICTILISIB,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,6.24,Ki,2.0,,ChEMBL_API
MTOR,CHEMBL2842,Serine/threonine-protein kinase mTOR,CHEMBL576543,,Cn1ccc2cccc(-c3nc(N4CCOCC4)c4cnn(C5CCN(Cc6ccccc6)CC5)c4n3)c21,6.24,IC50,,,ChEMBL_API
iNOS,CHEMBL4481,"Nitric oxide synthase, inducible",CHEMBL162416,,NC1=Nc2cc(CCCNCc3cccc(Cl)c3)ccc2[C@H]2CCC[C@@H]12,6.24,IC50,,,ChEMBL_API
TNF,CHEMBL1825,Tumor necrosis factor,CHEMBL1709705,,CCC(=O)N1c2ccc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)cc2CC1C,6.23,IC50,,,ChEMBL_API
ULK1,CHEMBL6006,Serine/threonine-protein kinase ULK1,CHEMBL4165390,,NC1CCCC(C(=O)Nc2ccc3[nH]nc(Nc4cccc5cccnc45)c3c2)C1,6.23,IC50,,,ChEMBL_API
NLRP3,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",CHEMBL4285025,,CCN(C)Cc1nc2c(N)nc3cc(-c4cc[nH]n4)ccc3c2[nH]1,6.22,EC50,,,ChEMBL_API
NLRP3,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",CHEMBL5195278,,Cc1cc(=S)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1,6.22,IC50,,,ChEMBL_API
IL6,CHEMBL1795129,Interleukin-6,CHEMBL5289737,,C=CCOc1ccc(C2C(C(=O)OCC)=C(C)NC3S/C(=C\c4ccc(N5CCOCC5)cc4)C(=O)N32)cc1,6.22,IC50,,,ChEMBL_API
iNOS,CHEMBL4481,"Nitric oxide synthase, inducible",CHEMBL61990,,Cc1ccc(N)nc1,6.22,IC50,,,ChEMBL_API
